company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,city,state,region,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score,job_title_norm,pay_range,min,max,per,num_salaries,asian_rating,black_or_african_american_rating,caregivers_rating,heterosexual_rating,hispanic_or_latinx_rating,indigenous_american_or_alaska_native_rating,lgbtq_rating,men_rating,middle_eastern_rating,non_veterans_rating,not_a_parent_or_caregiver_rating,parents_guardians_rating,people_with_disabilities_rating,people_without_disabilities_rating,transgender_and_or_non_binary_rating,veterans_rating,white_rating,women_rating,n_real_ratings
Avera Health,Healthcare,Nurse,5,4.0,"Dec 27, 2021",a,Registered nurse,Current employee,"Sioux Falls, SD",,,,always great and easy going,commute to work is long,,,,always great and easy going commute to work is long,0.7507540583610535,0.9427517652511596,0.1727687716484069,0.2599748075008392,0.0227804854512214,0.0533425770699977,0.0159326456487178,0.0006052633398212,0.0391904972493648,-0.0504002251836936,1.787182800471783,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,5,2.0,"Dec 2, 2021",Unethical and unsafe patient practices,Registered nurse,"Former employee, more than 3 years",,negative,,negative,"Received hospital experience, but at a cost of unethical practices.","Patients did not come first, unsafe patient safety practices. They treated union workers different then non union workers. Non competitive wages, rural hospitals in the area paid way more. Forced overtime.",,,,"Received hospital experience, but at a cost of unethical practices. Patients did not come first, unsafe patient safety practices. They treated union workers different then non union workers. Non competitive wages, rural hospitals in the area paid way more. Forced overtime.",0.0001593490160303,0.0056174490600824,0.0001080416332115,0.0029133313801139,0.0012725823326036,0.4449903070926666,0.0181021224707365,0.0101299695670604,0.9366260170936584,0.713473040406825,0.0079759801737964,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,6,4.0,"Aug 23, 2021",semiannual raises,Registered nurse,"Current employee, less than 1 year","Sioux Falls, SD",positive,,,gives employees a raise twice a year,depending on location may need to use PTO for days you are off,,,,gives employees a raise twice a year depending on location may need to use PTO for days you are off,0.3066813051700592,0.0900494679808616,0.5753669738769531,0.2749831974506378,0.0117128193378448,0.0119361653923988,0.0053938454948365,0.0044442717917263,0.0511216409504413,-0.0895620996598154,0.813981331884861,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,6,5.0,"Aug 19, 2021",Great place,Registered nurse,"Former employee, less than 1 year",,,,,Great place to work. Great team work and leadership,"This was a great job, no cons for me",,,,"Great place to work. Great team work and leadership This was a great job, no cons for me",0.9979863166809082,0.99723881483078,0.173531949520111,0.9424262642860411,0.0085863638669252,0.0002731545537244,0.000129197811475,5.19210152560845e-05,0.0004043958615511,-0.4642794257160858,2.539314225316048,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,6,5.0,"Jun 14, 2021",Great workplace,Registered nurse,"Former employee, more than 3 years",,,positive,,"Caring, passionate, helpful, easy to move within the organization","Not enough staff at times, pay was less, insurance is subpar",,,,"Caring, passionate, helpful, easy to move within the organization Not enough staff at times, pay was less, insurance is subpar",0.9898024797439576,0.906717836856842,0.0704244449734687,0.6118900775909424,0.0013967306585982,0.0677381455898284,3.416162871872075e-05,0.0032769097015261,0.6643387079238892,0.0628135524348181,2.143199477344752,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,6,4.0,"Apr 26, 2021",Avera McKennan,Registered nurse,Current employee,,,,,"Magnet hospital, pay, and incentives","patient to nurse ratio, parking, facility cleanliness",,,,"Magnet hospital, pay, and incentives patient to nurse ratio, parking, facility cleanliness",0.0220422521233558,0.0098651768639683,0.0032451122533529,0.3319941759109497,0.0022883652709424,0.0020512996707111,0.0001996979990508,5.63296525797341e-05,0.1655479371547699,-0.0802533327641867,0.277015054016374,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,6,4.0,"Apr 17, 2021",Nurse,Registered nurse,Current employee,"Sioux Falls, SD",positive,neutral,neutral,"Flexible, management, human resources, support, relationships.","Pay, time off, expectations, stress, hours.",,,,"Flexible, management, human resources, support, relationships. Pay, time off, expectations, stress, hours.",0.9901001453399658,0.7079808115959167,0.8676151037216187,0.0728441029787063,0.0138135952875018,0.0237985216081142,0.0235534068197011,0.0034369849599897,0.0509388484060764,0.0365787292830646,1.9389965496957304,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,7,3.0,"Apr 5, 2021",Ok,Registered nurse,Current employee,"Marshall, MN",,,,"Good wage, nice schedule, great coworkers",Management can be quite detached.,,,,"Good wage, nice schedule, great coworkers Management can be quite detached.",0.7909203171730042,0.9930623173713684,0.8263895511627197,0.0049467193894088,0.0209511630237102,0.1610461771488189,0.0029696561396121,0.0001002649660222,0.0008786676917225,0.0972222236159723,2.003157370374538,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,7,5.0,"Mar 22, 2021",Supportive,Registered nurse,"Current employee, more than 3 years","Sioux Falls, SD",positive,,positive,Support management Good coworkers Learning opportunities Continuing education,Short staffed at times Management just trying to meet the bottom line,,,,Support management Good coworkers Learning opportunities Continuing education Short staffed at times Management just trying to meet the bottom line,0.9539737105369568,0.1543393433094024,0.0824671536684036,0.0003079353191424,0.005116316024214,0.5027093291282654,0.0025611065793782,0.0825477614998817,0.0010326845804229,0.2993892635422526,0.9112841545356788,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,7,5.0,"Mar 16, 2021",Great place to work,Registered nurse,"Current employee, more than 1 year","Sioux Falls, SD",positive,,,adminstration really cares about their employees,I really cant think of any cons,,,,adminstration really cares about their employees I really cant think of any cons,0.8814966678619385,0.7530487179756165,0.2719914019107818,0.8354671597480774,0.0005404641269706,0.0263010170310735,0.0013636000221595,0.0009041082812473,0.0096160219982266,-0.3975540581013774,2.1767672896385197,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,7,5.0,"Feb 25, 2021",Registered nurse,Registered nurse,Former employee,,,,,Great hospital and great place to,Working days and nights is not ideal,,,,Great hospital and great place to Working days and nights is not ideal,0.0022601878736168,0.1270949840545654,0.0026751507539302,0.0436543487012386,0.1609641909599304,0.3692075908184051,0.8082101941108704,0.1809065192937851,0.7315820455551147,1.5479542408138514,0.1628684618626721,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,7,5.0,"Jan 18, 2021",Good employer,Registered nurse,Current employee,"Brandon, SD",,,,Great place to work and learn,"Depending on where you work, not the best hours",,,,"Great place to work and learn Depending on where you work, not the best hours",0.7054600119590759,0.8364076018333435,0.5996201634407043,0.1543410569429397,0.0598619133234024,0.004859710112214,0.0346742644906044,0.0078212786465883,0.0097039341926574,0.0135926324874162,1.7810684852302074,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,8,3.0,"Jan 3, 2021",Great,Registered nurse,Current employee,"Sioux Falls, SD",,,,Good for those seeking nursing employment,Had for those who may not be Christian,,,,Good for those seeking nursing employment Had for those who may not be Christian,0.4348580539226532,0.1029922813177108,0.7104412317276001,0.3831607699394226,0.178221046924591,0.0863563641905784,0.0845472812652587,0.1616740971803665,0.0728585347533226,0.1870771795511245,1.0717270150780678,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,8,4.0,"Jan 1, 2021",Good place to work,Registered nurse,"Current employee, more than 5 years",,positive,,positive,the people you work with are the best,call-off when patient census is low,,,,the people you work with are the best call-off when patient census is low,0.9775984287261964,0.1203979775309562,0.5645688772201538,0.3962736427783966,0.0342281758785247,0.0062500806525349,0.0289948768913745,0.0001815736904973,0.0143058206886053,-0.1331020750731113,1.4330864697694778,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,8,5.0,"Dec 21, 2020",Review,Registered nurse,Current employee,"Minneapolis, MN",positive,positive,positive,Good and perfect place to work,Not applicable at this facility,,,,Good and perfect place to work Not applicable at this facility,0.7658616900444031,0.9906716346740724,0.2377386540174484,0.6254372000694275,0.1342985779047012,0.3400050699710846,0.0404863432049751,0.1466637402772903,0.2044348120689392,0.1740434877574443,2.1530151292681694,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,8,5.0,"Dec 17, 2020",Love avera,Registered nurse,Current employee,"Sioux Falls, SD",positive,positive,positive,Great family. I will miss them,none. avera is a great place to work,,,,Great family. I will miss them none. avera is a great place to work,0.9563336372375488,0.9785862565040588,0.8954051733016968,0.5753493309020996,0.0591162852942943,0.0053221532143652,0.0095748687162995,0.0037348680198192,0.0091201988980174,-0.2246739726979285,2.575051069259644,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,8,5.0,"Oct 27, 2020",Registered Nurse,Registered nurse,Current employee,"Sioux Falls, SD",positive,positive,positive,There is a supportive work environment,"being a catholic affiliated hospital, certain things such as birth control aren't covered on insurances plans for employees",,,,"There is a supportive work environment being a catholic affiliated hospital, certain things such as birth control aren't covered on insurances plans for employees",0.9919561743736268,0.9407209753990172,0.9412530064582824,0.9199677109718324,0.0015179675538092,0.0001137562430812,5.968803452560678e-05,1.8604294382384975e-05,7.028402615105733e-05,-0.4586843695042262,2.845290392637253,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,9,4.0,"Oct 18, 2020",Rn,Registered nurse,Current employee,"Sioux Falls, SD",,,,Two floors I’ve been on had great teamwork,Sometimes you don’t feel valued,,,,Two floors I’ve been on had great teamwork Sometimes you don’t feel valued,0.8029194474220276,0.0471341386437416,0.0167766716331243,0.1737292557954788,0.1035922542214393,0.6136996150016785,0.0084925144910812,0.053625863045454,0.5269634127616882,0.5964665226638317,0.7880090018734336,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,9,2.0,"Sep 4, 2020",No good,Registered nurse,"Former employee, more than 1 year","Sioux Falls, SD",negative,neutral,neutral,"Not good, don’t apply here","All kinds of them, too many to list",,,,"Not good, don’t apply here All kinds of them, too many to list",6.815736560383812e-05,0.0029544979333877,0.0002144562604371,0.000294774537906,0.1011079773306846,0.5014985203742981,0.1633957773447036,0.5959592461585999,0.2686497569084167,0.9221331347944216,0.0033339249912387,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,9,4.0,"Apr 14, 2019",Great Work Environment,Registered nurse,Current employee,,,,,"great staff, helpful resources, works as a team","unit gossip, at times understaffed",,,,"great staff, helpful resources, works as a team unit gossip, at times understaffed",0.9984474182128906,0.9084355235099792,0.2679086923599243,0.5783910751342773,0.0406015701591968,0.0031929051037877,0.0005214870325289,0.0049496130086481,0.0076431259512901,-0.250330050883349,2.2250187397003174,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,9,4.0,"Jun 25, 2018",Mostly good,Registered nurse,"Current employee, more than 10 years","Sioux Falls, SD",positive,positive,positive,"Family-like atmosphere, many long term employees, good pay, decent benefits",It’s all in who you know with McKennan. People get hired and promoted because of their name or who they have a connection with.,,,,"Family-like atmosphere, many long term employees, good pay, decent benefits It’s all in who you know with McKennan. People get hired and promoted because of their name or who they have a connection with.",0.9665377140045166,0.9488118290901184,0.8402146100997925,0.4889212548732757,0.0028864711057394,5.108425466460176e-05,5.296559174894355e-05,4.256395186530426e-05,7.013261347310618e-05,-0.2421609181055828,2.460513360798359,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,9,5.0,"Sep 23, 2017",Wonderful Organization,Registered nurse,"Current employee, more than 5 years","Sioux Falls, SD",positive,positive,positive,"Awesome mission and values. I love my coworkers and our patient population. Magnet designated hospital for several years running, which is mostly unheard of. I appreciate that the hospital is trying to get to be more highly competitive with nursing wages.","The specific leadership on my unit is less than desirable. However, it is apparent that our manager is trying to step it up this past year. The hospital also is very large, so I've begun to feel like a number, like just another nurse. There is a lack of understanding and depth of insight and discernment into specific employee problems that arise also, which is a huge dissatisfier. Our extended sick leave benefit was also cut, which is yet another gouge to the middle class worker. The ESL is essentially our insurance policy to be able to pay our bills should an unexpected medical anything come up. All of the employees on my unit were extremely upset by this move.",,,,"Awesome mission and values. I love my coworkers and our patient population. Magnet designated hospital for several years running, which is mostly unheard of. I appreciate that the hospital is trying to get to be more highly competitive with nursing wages. The specific leadership on my unit is less than desirable. However, it is apparent that our manager is trying to step it up this past year. The hospital also is very large, so I've begun to feel like a number, like just another nurse. There is a lack of understanding and depth of insight and discernment into specific employee problems that arise also, which is a huge dissatisfier. Our extended sick leave benefit was also cut, which is yet another gouge to the middle class worker. The ESL is essentially our insurance policy to be able to pay our bills should an unexpected medical anything come up. All of the employees on my unit were extremely upset by this move.",0.8677003383636475,0.8636471033096313,0.531951904296875,0.9696325063705444,0.1113454177975654,0.971217393875122,0.1281780004501342,0.0880983024835586,0.9312230944633484,0.7221402060240507,2.5076226890087128,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,10,5.0,"Mar 9, 2017",Wonderful,Registered nurse,"Current employee, less than 1 year",,positive,positive,,"Great management who listen to your concerns, wonderful coworkers, cooperative new graduate pay",Not many dining options especially at night,,,,"Great management who listen to your concerns, wonderful coworkers, cooperative new graduate pay Not many dining options especially at night",0.9965742230415344,0.9913712739944458,0.7339110374450684,0.3595620393753052,0.0001215224765473,0.0010098408674821,2.27124837692827e-05,2.3757100279908627e-05,0.0130309723317623,-0.1726348801967105,2.3754289895296097,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,10,5.0,"Jun 5, 2014","The last 13 years at ASHH have been enjoyable, as well as filled with progressive change and making them a better place.",Registered nurse,"Current employee, more than 10 years","Yankton, SD",positive,,neutral,"The hospital is a small town atmosphere. Everyone comes together, in particular during times of need and difficulty. I felt it easy to talk to my boss and always felt as though she listened, moving forward with change if need be. They have a nice PTO package and offer an employee discount when you use the hospital facility. Orientation, training, and educational opportunities are definitely available. They are encouraging when going back to further your eduction.",It is difficult to use your sick time you build up. Slow in catching onto current trends.,,,,"The hospital is a small town atmosphere. Everyone comes together, in particular during times of need and difficulty. I felt it easy to talk to my boss and always felt as though she listened, moving forward with change if need be. They have a nice PTO package and offer an employee discount when you use the hospital facility. Orientation, training, and educational opportunities are definitely available. They are encouraging when going back to further your eduction. It is difficult to use your sick time you build up. Slow in catching onto current trends.",0.9828559756278992,0.6879135370254517,0.4586849510669708,0.1982501000165939,0.0115158706903457,0.0236443299800157,0.0049542626366019,0.000872942036949,0.0014886782737448,-0.0725309092085808,1.803085569292307,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,10,1.0,"May 7, 2014","Mission Statement must apply to patients only, employees treated as expendable",Registered nurse,"Current employee, more than 10 years","Pierre, SD",negative,neutral,negative,Absolutely no pros since recent take over from CHI to Avera McKennan Large percentage of hospital staff unhappy with recent management choices,New CEO is micromanager not open to ANY employees -including VP's - enjoys fear factor leadership Has come in and cleaned house of all management previously in place Hospital Moral is lowest in 20+ years Good old boy club on new level Recently could not earn accreditation due to lack of effective and fair leadership Has been firing staff with no reasons or consideration of past performance No integrity or honesty at this point,,,,Absolutely no pros since recent take over from CHI to Avera McKennan Large percentage of hospital staff unhappy with recent management choices New CEO is micromanager not open to ANY employees -including VP's - enjoys fear factor leadership Has come in and cleaned house of all management previously in place Hospital Moral is lowest in 20+ years Good old boy club on new level Recently could not earn accreditation due to lack of effective and fair leadership Has been firing staff with no reasons or consideration of past performance No integrity or honesty at this point,0.0016123687382787,0.4472838938236236,0.0091011598706245,0.0470160245895385,0.0496391952037811,0.9965659976005554,0.4976588487625122,0.989782989025116,0.0951989144086837,1.5521541833877563,0.4883057687547989,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
Avera Health,Healthcare,Nurse,10,3.0,"Apr 15, 2012",Ok place to work,Registered nurse,Current employee,,,positive,,Pay and benefits are good for this area.,It is small enough that how employees are treated are not always equal. Some supervisors are personal friends with other staff they are supposed to be managing.,,,,Pay and benefits are good for this area. It is small enough that how employees are treated are not always equal. Some supervisors are personal friends with other staff they are supposed to be managing.,0.022395733743906,0.5375339984893799,0.0542840026319026,0.1249411925673484,0.0155274625867605,0.3614900112152099,0.0023126928135752,0.0101987514644861,0.0020672823302447,0.1383657159749418,0.6751786945387721,registered nurse,$77K - $94K /yr,77000.0,94000.0,yr,107.0,5.0,2.6,3.9384615384615387,3.8,4.7,3.9384615384615387,4.0,4.0,3.9384615384615387,4.0,3.7,4.3,3.6,3.9,3.9384615384615387,3.9384615384615387,3.9,3.7,13.0
BJC HealthCare,Healthcare,Nurse,1,3.0,"Nov 3, 2025",BJC,Nurse practitioner,Current employee,"Steelville, MO",,,,"Good benefits; 401K, vacation time, health insurance, dental insurance",It is a big corporation.,,,,"Good benefits; 401K, vacation time, health insurance, dental insurance It is a big corporation.",0.2090568095445633,0.9073736667633056,0.9699746966362,0.4579306840896606,0.0039929896593093,0.0003918488218914,8.851191523717716e-05,1.5604666259605438e-05,0.0001368039665976,-0.2256099591577367,1.8926016353070736,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,1,4.0,"Sep 6, 2024",first time,Nurse practitioner,"Current employee, more than 5 years","Saint Louis, MO",negative,neutral,neutral,"convenient location, top hospital among the nation","being hourly paid, bad turn over, do not value the current emploees",,,,"convenient location, top hospital among the nation being hourly paid, bad turn over, do not value the current emploees",0.0003929653612431,0.0304824206978082,0.0009914827533066,0.001946659758687,0.0006255589541979,0.8290771245956421,0.0046339458785951,0.9956738352775574,0.9378485083580016,1.3854295193305006,0.0327328809144091,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,1,5.0,"Jul 6, 2023",BJC,Nurse practitioner,Current employee,,positive,positive,positive,Benefits are great. BJC still offers pension.,There are no paid CME days,,,,Benefits are great. BJC still offers pension. There are no paid CME days,0.1443933844566345,0.7297281622886658,0.4709983766078949,0.1443729251623153,0.0034881338942795,0.0027006263844668,0.0004428192041814,0.0004476706380955,0.0047005745582282,-0.0652031071658711,1.1818020828068256,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,1,5.0,"Mar 25, 2023",Great healthcare system.,Nurse practitioner,"Former employee, more than 10 years","Saint Louis, MO",positive,positive,positive,Pay is comparable to other healthcare systems in the area. Good benefits and flexibility. BJC communicates well. Good tuition reimbursement and they have a yearly CME allowance.,No significant cons to mention. Overall was a great place to work.,,,,Pay is comparable to other healthcare systems in the area. Good benefits and flexibility. BJC communicates well. Good tuition reimbursement and they have a yearly CME allowance. No significant cons to mention. Overall was a great place to work.,0.944197952747345,0.9805872440338136,0.9513686895370485,0.6444545388221741,0.0710320100188255,0.0128520727157592,0.0082117700949311,0.0022477274760603,0.018210818991065,-0.2440861822105944,2.647760957479477,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,1,5.0,"Dec 14, 2022",Nurse Practitioner,Nurse practitioner,"Former employee, more than 3 years",,positive,positive,positive,"BJC is a great place to work. You receive wonderful support from management, colleagues, etc.",Management could use some improvement,,,,"BJC is a great place to work. You receive wonderful support from management, colleagues, etc. Management could use some improvement",0.4396305680274963,0.2989946007728576,0.0885846763849258,0.0388458296656608,0.0071850307285785,0.0476350933313369,0.001296674250625,0.0068021868355572,0.0025731821078807,0.015767763601616,0.7021442372351885,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,2,5.0,"Mar 23, 2022",Good place to work,Nurse practitioner,Current employee,,positive,positive,positive,"Salary is good, education; good manager support",Long hours some days; No bonuses,,,,"Salary is good, education; good manager support Long hours some days; No bonuses",0.9679202437400818,0.9679932594299316,0.0515160225331783,0.0081449430435895,0.0290275793522596,0.0205874927341938,0.0235216785222291,8.472572517348453e-05,0.000366213847883,0.0517391076682542,1.7258001607842743,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,2,4.0,"Feb 25, 2022",good benefits,Nurse practitioner,Current employee,,positive,neutral,positive,good benefits easy to work for,lost in the corporate system just another body,,,,good benefits easy to work for lost in the corporate system just another body,0.2234024554491043,0.9921370148658752,0.2934443354606628,0.1161144599318504,0.0027729927096515,0.121515654027462,0.0003856283728964,5.500913903233595e-05,0.0002029287570621,0.0052949389009882,1.3934968691319227,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
