company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score
Mesa Public Schools,Education,Teacher,11,4.0,"Nov 4, 2020",good enough,Teacher,Current employee,"Mesa, AZ",,positive,,works great with teachers association,top heavy with admin. prinipals are little robots,works great with teachers association top heavy with admin. prinipals are little robots,0.6010763049125671,0.1987317055463791,0.11378083378076553,0.2901498079299927,0.02759564481675625,0.6197965741157532,0.03544977307319641,0.012005945667624474,0.007941336371004581,0.23094353079795837,0.9240417070686817
Mesa Public Schools,Education,Teacher,11,1.0,"Oct 19, 2020",Teacher,Teacher,"Former employee, more than 1 year","Mesa, AZ",negative,neutral,negative,Biggest district in west coast,Not enough funding for teachers,Biggest district in west coast Not enough funding for teachers,0.00013003531785216182,0.0003672412713058293,0.0002205102937296033,0.00811771024018526,0.0013180352980270982,0.7357921004295349,0.34105077385902405,0.11776942014694214,0.997047483921051,1.2632849474612158,0.006663305586698698
Mesa Public Schools,Education,Teacher,11,3.0,"Sep 28, 2020",Teachers are not the priority,Teacher,Current employee,"Mesa, AZ",,,,MPS has competitive salaries for teachers.,In the time of COVID it’s clear that MPS is willing to sacrifice the safety of teachers.,MPS has competitive salaries for teachers. In the time of COVID it’s clear that MPS is willing to sacrifice the safety of teachers.,0.01764713041484356,0.06935238838195801,0.002338965190574527,0.14746078848838806,0.019219355657696724,0.7426778674125671,0.04534327611327171,0.039262816309928894,0.31904926896095276,0.5365223749540746,0.194352810154669
Mesa Public Schools,Education,Teacher,11,4.0,"Sep 14, 2020",One of the better districts in AZ,Teacher,"Former employee, more than 3 years","Mesa, AZ",positive,,positive,Good benefits.,"It's public school, so, it's not great.","Good benefits. It's public school, so, it's not great.",0.07226433604955673,0.24769850075244904,0.07388217747211456,0.20382064580917358,0.02113814279437065,0.026333674788475037,0.0024072073865681887,0.008725352585315704,0.033770520240068436,-0.04923473461531103,0.49170332588255405
Mesa Public Schools,Education,Teacher,12,4.0,"Sep 4, 2020",Title,Teacher,"Current employee, more than 1 year",,positive,neutral,neutral,The pay is better than some places.,Leadership should be more organized.,The pay is better than some places. Leadership should be more organized.,0.04595571383833885,0.7792232632637024,0.04545197635889053,0.11539232730865479,0.006009014789015055,0.9386738538742065,0.002586300717666745,0.012901435606181622,0.06324337422847748,0.45680623000953346,0.9229602823033929
Mesa Public Schools,Education,Teacher,12,5.0,"Aug 17, 2020",It’s a teaching job,Teacher,"Current employee, more than 1 year","Mesa, AZ",positive,positive,positive,Teachers in the district are authentic and real. Tons of admin support.,"Bad benefits If you have children or a spouse who needs them, just like any teaching job.","Teachers in the district are authentic and real. Tons of admin support. Bad benefits If you have children or a spouse who needs them, just like any teaching job.",0.03464869409799576,0.17389486730098724,0.0005675399443134665,0.3369532525539398,0.0033782944083213806,0.00944133847951889,0.006451514083892107,0.00023094858624972403,0.20660044252872467,-0.051355026589590125,0.45288009726209566
Mesa Public Schools,Education,Teacher,12,5.0,"Aug 11, 2020",MPS Teacher,Teacher,"Former employee, more than 8 years","Mesa, AZ",,,,Supportive Colleagues,Teacher Pay is still low,Supportive Colleagues Teacher Pay is still low,0.9397988319396973,0.2353270947933197,0.10115937143564224,0.12566152215003967,0.009682908654212952,0.02458629198372364,0.012405048124492168,0.002442315686494112,0.9518365859985352,0.4462690653745085,1.0850020460784435
Mesa Public Schools,Education,Teacher,12,4.0,"Aug 7, 2020","Great district, not close to perfect",Teacher,"Former employee, more than 1 year",,positive,neutral,positive,"Great campus administrators, teachers, and students",pay is low and parents run the schools,"Great campus administrators, teachers, and students pay is low and parents run the schools",0.8478353023529053,0.45498475432395935,0.011422013863921165,0.7756633162498474,0.001232270267792046,0.05474047362804413,0.0011862877290695906,0.0030876840464770794,0.9926935434341431,0.13953968285932206,1.6783197252079844
Mesa Public Schools,Education,Teacher,12,5.0,"Jun 27, 2020",Grrr,Teacher,"Current employee, more than 3 years","Minneapolis, MN",,,,wonderful place to work and serve.,blah blah blah blah blah,wonderful place to work and serve. blah blah blah blah blah,0.9202868342399597,0.9897334575653076,0.24023450911045074,0.7720306515693665,0.02139228768646717,0.0026779964100569487,0.000616134493611753,7.665346493013203e-05,0.00223729875870049,-0.3668590012093773,2.3790888264775276
Mesa Public Schools,Education,Teacher,13,3.0,"May 11, 2020",Very bureaucratic,Teacher,"Current employee, more than 1 year","Mesa, AZ",,,,Pay and benefits are ok,Very hard to innovate. Longtime workers are cliquish and create roadblocks,Pay and benefits are ok Very hard to innovate. Longtime workers are cliquish and create roadblocks,0.0006339566316455603,0.2821945250034332,0.005626806989312172,0.004750475753098726,0.006093026138842106,0.11633267253637314,0.02289894036948681,0.026414889842271805,0.2100066989660263,0.20147060276940465,0.28904625278664753
Mesa Public Schools,Education,Teacher,13,4.0,"Oct 17, 2019",Great place to be,Teacher,"Former employee, more than 10 years",,,,,MPS values teaching every kid,Large district...sometimes get lost in the shuffle,MPS values teaching every kid Large district...sometimes get lost in the shuffle,0.010036096908152103,0.02022811584174633,0.004881237633526325,0.5178367495536804,0.2965550124645233,0.534250795841217,0.1146789938211441,0.5073573589324951,0.021228276193141937,0.6095950938761234,0.4185733695048839
Mesa Public Schools,Education,Teacher,13,4.0,"Oct 8, 2019",Big district,Teacher,"Current employee, more than 1 year","Mesa, AZ",positive,neutral,positive,"Mesa is the largest school district in AZ. This means there are lots of employees and more funding is available than in smaller districts. There is always someone who can support and help, but you have to ask.","Because of its size, the procedures and protocols are very rigid and redundant. Some of the protocols only make sense in the high schools, but even elementary level schools are required to comply.","Mesa is the largest school district in AZ. This means there are lots of employees and more funding is available than in smaller districts. There is always someone who can support and help, but you have to ask. Because of its size, the procedures and protocols are very rigid and redundant. Some of the protocols only make sense in the high schools, but even elementary level schools are required to comply.",0.9509841203689575,0.043980203568935394,0.13908272981643677,0.09133301675319672,0.10469942539930344,0.34241557121276855,0.15710552036762238,0.05356321111321449,0.048056405037641525,0.4119811747223139,0.8952594213187695
Mesa Public Schools,Education,Teacher,13,3.0,"Jun 5, 2019",Not Bad,Teacher,"Current employee, more than 5 years","Mesa, AZ",negative,positive,negative,"Time off, students, team you work on.","pay, no room for growth","Time off, students, team you work on. pay, no room for growth",0.9789516925811768,0.02335096336901188,0.8467249870300293,0.42491474747657776,0.35162806510925293,0.4377293288707733,0.032189104706048965,0.17694157361984253,0.9825220108032227,0.882049236446619,1.4996132869273424
Mesa Public Schools,Education,Teacher,13,4.0,"Apr 1, 2019",Good supportive work environment,Teacher,"Former employee, more than 8 years","Mesa, AZ",positive,positive,positive,The schools and admin teams are very supportive environments where the focus is on student achievement.,The pay is really low and can be difficult to support a family on.,The schools and admin teams are very supportive environments where the focus is on student achievement. The pay is really low and can be difficult to support a family on.,0.9859031438827515,0.2880438566207886,0.044613804668188095,0.553231418132782,0.0270377229899168,0.0010302684968337417,0.003395957639440894,0.0013957287883386016,0.7638486623764038,0.13019587064627558,1.4647016804665327
Mesa Public Schools,Education,Teacher,14,3.0,"Feb 12, 2019",Not enough...of anything,Teacher,"Former employee, less than 1 year",,negative,,,This is where I went so i like being able to work in my community,Not enough support in low income schools,This is where I went so i like being able to work in my community Not enough support in low income schools,0.23544444143772125,0.9723802804946899,0.4328680634498596,0.9759569764137268,0.19337137043476105,0.07417355477809906,0.007550447713583708,0.2509152591228485,0.09326869249343872,-0.12622075947001576,2.097365375608206
Mesa Public Schools,Education,Teacher,14,5.0,"Oct 17, 2018","MPS is very supportive of their teachers all the way around, and has great, high-quality resources for them as well.",Teacher,"Former employee, more than 5 years",,positive,positive,positive,"Supportive, good communication and great network, being one of the state's biggest districts","Teaching, by nature, is a very demanding job. You need to be in it for the love of education and children. Both are important.","Supportive, good communication and great network, being one of the state's biggest districts Teaching, by nature, is a very demanding job. You need to be in it for the love of education and children. Both are important.",0.9967015385627747,0.3241545259952545,0.8421592712402344,0.8766990900039673,0.06075694039463997,0.002480141120031476,0.06831385940313339,0.007744046859443188,0.0017482974799349904,-0.31848173757316545,2.150284633040428
Mesa Public Schools,Education,Teacher,14,5.0,"Jun 4, 2018",Great District,Teacher,"Former employee, more than 5 years",,positive,positive,positive,Mesa Public Schools supported their teachers in all that they did. I really appreciated the training's and support that was provided throughout my entire career.,"While I feel the district did its best job at supporting teachers, there was a lot of push-back from parents at times. The particular school I worked at was incredibly difficult.","Mesa Public Schools supported their teachers in all that they did. I really appreciated the training's and support that was provided throughout my entire career. While I feel the district did its best job at supporting teachers, there was a lot of push-back from parents at times. The particular school I worked at was incredibly difficult.",0.8359136581420898,0.564700186252594,0.27977821230888367,0.41594552993774414,0.25806811451911926,0.014280403964221478,0.06239540874958038,0.1081198900938034,0.01349548902362585,0.11592162121087313,1.6434836834669113
Mesa Public Schools,Education,Teacher,14,4.0,"Jan 2, 2018",Teacher,Teacher,"Current employee, less than 1 year","Mesa, AZ",positive,positive,positive,Lots of opportunities to move positions,Not a lot of pay compared to the amount of work,Lots of opportunities to move positions Not a lot of pay compared to the amount of work,0.0038803275674581528,0.23858466744422913,0.05150967091321945,0.03923349827528,0.002650599228218198,0.0379006452858448,0.06783435493707657,0.9833011031150818,0.9204049706459045,1.0210089147440158,0.29667487228289247
Mesa Public Schools,Education,Teacher,14,4.0,"Jun 20, 2017",Good Overall,Teacher,"Former employee, more than 10 years","Mesa, AZ",positive,neutral,neutral,Large district with opportunities to move between schools.,Does not always listen to their teachers,Large district with opportunities to move between schools. Does not always listen to their teachers,0.01229635626077652,0.10939601063728333,0.1788969337940216,0.10482911765575409,0.27835118770599365,0.7528555989265442,0.09565170109272003,0.9930651187896729,0.134373739361763,1.1921477615833282,0.2866885829716921
Mesa Public Schools,Education,Teacher,15,5.0,"Dec 1, 2016",4th Grade ELD Teacher,Teacher,"Current employee, more than 3 years","Mesa, AZ",positive,positive,positive,Several paid professional trainings offered through the district. Wonderful National Board Certification financial and coaching support.,Too many assessments for students throughout the school year.,Several paid professional trainings offered through the district. Wonderful National Board Certification financial and coaching support. Too many assessments for students throughout the school year.,0.013765296898782253,0.020132742822170258,0.06670959293842316,0.11818397790193558,0.04592005908489227,0.01779339462518692,0.031211674213409424,0.0006952046533115208,0.0022782187443226576,0.01694313858752139,0.1524494953919202
Mesa Public Schools,Education,Teacher,15,4.0,"Oct 25, 2016",Teacher,Teacher,Current employee,"Mesa, AZ",,,,Well-structured work environment. Great colleagues.,Only a few opportunities to grow.,Well-structured work environment. Great colleagues. Only a few opportunities to grow.,0.9553427696228027,0.7564792633056641,0.06567180156707764,0.37546154856681824,0.004150876775383949,0.0012747565051540732,0.000785786600317806,2.4617869712528773e-05,0.0010783761972561479,-0.18264295481549198,1.7874184027314186
Mesa Public Schools,Education,Teacher,15,3.0,"Mar 31, 2016","Low pay, no autonomy",Teacher,Current employee,,,,,Large district with ability to move from school to school. There are also opportunities to be a teacher leader outside the classroom.,"Teachers have no autonomy. There is no recourse for ineffective principals. Superintendency turns a blind eye as long as principals can ""cook the books"" to show that there is progress towards increasing student outcomes. Low pay and stagnant benefits make it difficult to get excited about all the hard work one must do to be an effective teacher.","Large district with ability to move from school to school. There are also opportunities to be a teacher leader outside the classroom. Teachers have no autonomy. There is no recourse for ineffective principals. Superintendency turns a blind eye as long as principals can ""cook the books"" to show that there is progress towards increasing student outcomes. Low pay and stagnant benefits make it difficult to get excited about all the hard work one must do to be an effective teacher.",0.24466842412948608,0.1926901638507843,0.010829342529177666,0.45855143666267395,0.10096538811922073,0.9152883291244507,0.27931132912635803,0.9781350493431091,0.979889452457428,1.5624160673469305,0.7255197307094932
Mesa Public Schools,Education,Teacher,15,4.0,"Jun 17, 2015",Teacher,Teacher,"Current employee, more than 10 years","Mesa, AZ",positive,neutral,neutral,It is a great district with an outstanding superintendent. He makes his voice heard to government officials on behalf of the staff and students in his district. That is appreciated. It is a school district staffed by wonderful people whom I love working beside.,"As with all School districts in the state of Arizona, teacher pay, class sizes, and general funding are deplorable.","It is a great district with an outstanding superintendent. He makes his voice heard to government officials on behalf of the staff and students in his district. That is appreciated. It is a school district staffed by wonderful people whom I love working beside. As with all School districts in the state of Arizona, teacher pay, class sizes, and general funding are deplorable.",0.797856330871582,0.750291645526886,0.21586531400680542,0.4522950053215027,0.02102934569120407,0.27656254172325134,0.0018248679116368294,0.004147648345679045,0.8758629560470581,0.3697359475772828,1.7958378046751022
Mesa Public Schools,Education,Teacher,15,3.0,"Mar 7, 2015","Full-time teacher, elementary school",Teacher,"Current employee, more than 10 years","Mesa, AZ",negative,neutral,neutral,Colleagues were incredible. Teachers worked together to create lesson plans and assessments.,"Too many meetings...usually three a week. Buying supplies from your own pocket. Increase expectations without other items being taken off your plate. With lesson planning, grading, parent communication, etc, it is easy to spend 60 hours a week teaching...and they keep piling more work than we can manage. Class sizes too big.","Colleagues were incredible. Teachers worked together to create lesson plans and assessments. Too many meetings...usually three a week. Buying supplies from your own pocket. Increase expectations without other items being taken off your plate. With lesson planning, grading, parent communication, etc, it is easy to spend 60 hours a week teaching...and they keep piling more work than we can manage. Class sizes too big.",0.9928984045982361,0.08588270843029022,0.008167478255927563,0.1934928148984909,0.021825727075338364,0.13971386849880219,0.37643706798553467,0.0018270141445100307,0.014207002706825733,0.37393389851786196,0.9797598621807992
Mesa Public Schools,Education,Teacher,16,4.0,"Jul 16, 2014",Could be a lifetime company,Teacher,"Former employee, more than 3 years","Mesa, AZ",positive,positive,neutral,One of the highest paying districts in the Valley. Lots of professional development and mentoring. Laid-back work environment. Staff is usually friendly and helpful.,"Technology needs an upgrade, but that requires public funding. Need more consistent discipline for the students among staff and administration within certain schools.","One of the highest paying districts in the Valley. Lots of professional development and mentoring. Laid-back work environment. Staff is usually friendly and helpful. Technology needs an upgrade, but that requires public funding. Need more consistent discipline for the students among staff and administration within certain schools.",0.8282849788665771,0.5792269706726074,0.4945200979709625,0.25608599185943604,0.04088573530316353,0.6693724989891052,0.012913180515170097,0.00819103978574276,0.10609707981348038,0.3073647953569889,1.6397652477025986
Mesa Public Schools,Education,Teacher,16,4.0,"Mar 8, 2014",I was well respected and appreciated.  I enjoyed the people I worked with a great deal!,Teacher,"Former employee, more than 3 years","Mesa, AZ",positive,neutral,neutral,The people I worked with are fabulous!,"In any teaching position, there is always an inordinate amount of work. There were also too many programs to implement.","The people I worked with are fabulous! In any teaching position, there is always an inordinate amount of work. There were also too many programs to implement.",0.9336392879486084,0.6126656532287598,0.007208242546766996,0.21541066467761993,0.04804938659071922,0.11145543307065964,0.10657069087028503,0.0008928446331992745,0.010347400791943073,0.09625023772241548,1.4780572389718145
Mesa Public Schools,Education,Teacher,16,3.0,"Dec 8, 2013",Teaching used to be a great profession.,Teacher,"Current employee, more than 8 years","Mesa, AZ",negative,negative,negative,"A multitude of professional development opportunities. Many repetitive and unnecessary, but they're there.","Low pay, low morale, too many students, and not enough resources.","A multitude of professional development opportunities. Many repetitive and unnecessary, but they're there. Low pay, low morale, too many students, and not enough resources.",0.00035806570667773485,0.0004758494033012539,0.00019385498308110982,0.00022907617676537484,0.0014070583274587989,0.023553946986794472,0.0013451226986944675,0.0004038304032292217,0.3141065835952759,0.17131805884855567,0.001013133307424141
Mesa Public Schools,Education,Teacher,16,4.0,"Feb 4, 2013",A good district to work for,Teacher,"Former employee, more than 3 years","Mesa, AZ",positive,positive,,professional development classes and opportunities career ladder full-day kindergarten program,budgeting in order to provide appropriate salary schedule pay raises.,professional development classes and opportunities career ladder full-day kindergarten program budgeting in order to provide appropriate salary schedule pay raises.,0.025806032121181488,0.06789088249206543,0.2703213393688202,0.3747386336326599,0.00131838652305305,0.003534256247803569,0.0001934132305905223,0.00031355381361208856,0.060374513268470764,-0.15407595202850644,0.5034600514918566
Mesa Public Schools,Education,Teacher,16,4.0,"Aug 7, 2012",For over ten years I was a teacher in over three schools in this district and my experiences were generally good.,Teacher,"Former employee, more than 10 years","Mesa, AZ",positive,neutral,neutral,"As a teacher, I felt my superiors were concerned about me and the students.","Because the district is so big, workers there tend to be overloaded and overworked.","As a teacher, I felt my superiors were concerned about me and the students. Because the district is so big, workers there tend to be overloaded and overworked.",0.9824073910713196,0.8078712821006775,0.0023401000071316957,0.6622421741485596,0.5270386338233948,0.6189817786216736,0.8328001499176025,0.145789235830307,0.0016884035430848598,1.2801877472084016,2.0425285060191527
Mesa Public Schools,Education,Teacher,17,4.0,"Sep 5, 2011","Rewarding, Stagnant Salary",Teacher,Current employee,"Mesa, AZ",,neutral,,- Personally rewarding job,- Administration unable to accurately estimate student population,- Personally rewarding job - Administration unable to accurately estimate student population,0.4411810040473938,0.9519941210746765,0.4335715174674988,0.9980028867721558,0.0017045021522790194,0.08507566899061203,0.00010694737284211442,0.00043996513704769313,8.061392873059958e-05,-0.45481799537083134,2.248167797923088
Mesa Public Schools,Education,Teacher,17,3.0,"Dec 14, 2010",Abotu the same as other school districts,Teacher,Former employee,"Mesa, AZ",,neutral,,It's one of the largest districts in AZ and the pay is about on par with other schools.,Problem with all public schools right now... no money,It's one of the largest districts in AZ and the pay is about on par with other schools. Problem with all public schools right now... no money,0.20669236779212952,0.4946559965610504,0.04441457614302635,0.2910933196544647,0.033253416419029236,0.07354507595300674,0.022777706384658813,0.014373736456036568,0.5668607950210571,0.2295609125867486,0.8902025502175093
College Achieve Public Schools,Education,Teacher,1,4.0,"Aug 4, 2024","Low Pay, Decent Admin",Teacher,"Current employee, more than 1 year","Plainfield, NJ",positive,negative,,No major student behavior issues Supportive admin Good place for new teachers to gain experience,Low pay Teacher groups were clique-y,No major student behavior issues Supportive admin Good place for new teachers to gain experience Low pay Teacher groups were clique-y,0.3328718841075897,0.3367912471294403,0.012803918682038784,0.04204479232430458,0.0058586085215210915,0.014010761864483356,0.0001605015859240666,4.395337600726634e-05,0.7459983825683594,0.3635586107193376,0.6243807137943804
College Achieve Public Schools,Education,Teacher,1,3.0,"May 29, 2024",Life work balance,Teacher,Former employee,,negative,negative,negative,"You were able to leave at a reasonable time, despite it being a charter school.",The days are a bit longer than other public schools.,"You were able to leave at a reasonable time, despite it being a charter school. The days are a bit longer than other public schools.",0.582120418548584,0.8098490238189697,0.9424256682395935,0.4529480040073395,0.09049254655838013,0.06416846066713333,0.041159700602293015,0.029897168278694153,0.06184915825724602,-0.03948749788105488,2.057363174855709
College Achieve Public Schools,Education,Teacher,1,1.0,"Feb 12, 2024",College Achieve,Teacher,Former employee,"Plainfield, NJ",,,,Not that I can think of.,"Very long hours, disrespectful students.","Not that I can think of. Very long hours, disrespectful students.",4.053975862916559e-05,0.0018174474826082587,0.0002690170949790627,0.00017192814266309142,0.3980766832828522,0.13091443479061127,0.05331077426671982,0.0018369897734373808,0.017740417271852493,0.427028243575478,0.002111306956066983
College Achieve Public Schools,Education,Teacher,1,5.0,"Aug 14, 2023",Great place to work,Teacher,"Current employee, less than 1 year","Asbury Park, NJ",positive,,positive,"Students want to be there and learning, Admin is very helpful as well as HR","New employee hire is starts too early, August 14, and is way to long; especially if you taught before","Students want to be there and learning, Admin is very helpful as well as HR New employee hire is starts too early, August 14, and is way to long; especially if you taught before",0.27178630232810974,0.23858581483364105,0.5622467994689941,0.8072216510772705,0.17961645126342773,0.7319375276565552,0.21724000573158264,0.4429779052734375,0.018027953803539276,0.5448132120072842,1.3289651796221733
College Achieve Public Schools,Education,Teacher,1,2.0,"Jun 8, 2023",Experience,Teacher,"Former employee, more than 3 years",,negative,positive,,- Very collaborative staff - Small staff (close family) - The admin team celebrates the wins - The students are great - There are a lot of great PDs to learn from,- High teacher turnover - Parent involvement can be strengthened - Tutoring all year round can be implemented.,- Very collaborative staff - Small staff (close family) - The admin team celebrates the wins - The students are great - There are a lot of great PDs to learn from - High teacher turnover - Parent involvement can be strengthened - Tutoring all year round can be implemented.,0.9995148181915283,0.6754395961761475,0.4456409215927124,0.9283122420310974,0.003586862003430724,0.0002954945375677198,0.0005645737401209772,0.07607955485582352,0.0006759224343113601,-0.4223759148590034,2.344130352139473
College Achieve Public Schools,Education,Teacher,2,4.0,"May 30, 2023",A Good School That Get’s Better Every Year,Teacher,"Current employee, more than 3 years","Paterson, NJ",positive,positive,positive,- The people who oversee these schools really care and they value their employees as shown through bonuses and the way they interact with everyone. - There are no “gotcha” observations for teachers. You have suprise observations and scheduled observations. Leadership is truly interested in helping you get better and/or showing that they value you. - Pay is solid compared to most schools. Worked at a school that promised 6 figures and… it was a cultish nightmare. - There are so many great scholars and wonderful families who truly appreciste your efforts. - Leaders truly earn their titles with hardwork and the right personalities for the positions. - Ive seen charter schools keep you there until past 5pm just because they can or because they dont trust you to handle your business. Here you get out at 4pm unless you want to run a club or tutor.,- communication is still a work in progress. There are times when teachers arent aware of changes in the schedule and things like that. You just have to be aware and be proactive though,- The people who oversee these schools really care and they value their employees as shown through bonuses and the way they interact with everyone. - There are no “gotcha” observations for teachers. You have suprise observations and scheduled observations. Leadership is truly interested in helping you get better and/or showing that they value you. - Pay is solid compared to most schools. Worked at a school that promised 6 figures and… it was a cultish nightmare. - There are so many great scholars and wonderful families who truly appreciste your efforts. - Leaders truly earn their titles with hardwork and the right personalities for the positions. - Ive seen charter schools keep you there until past 5pm just because they can or because they dont trust you to handle your business. Here you get out at 4pm unless you want to run a club or tutor. - communication is still a work in progress. There are times when teachers arent aware of changes in the schedule and things like that. You just have to be aware and be proactive though,0.9680103063583374,0.9163691997528076,0.9149824976921082,0.9465152025222778,0.39916837215423584,0.7996904253959656,0.2641800045967102,0.3860054612159729,0.28476619720458984,0.8255297243595123,2.809754580259323
College Achieve Public Schools,Education,Teacher,2,5.0,"May 27, 2023",Rewarding!,Teacher,"Current employee, more than 1 year","Plainfield, NJ",positive,positive,positive,Supportive Network Leadership and PD opportunities…you will become a better teacher here. High job satisfaction being part of scholar academic growth. Amazing colleagues and leadership team! High quality curricular materials and resources provided for all subject areas.,Long hours and extended school year for teachers. High teacher turnover rate.,Supportive Network Leadership and PD opportunities…you will become a better teacher here. High job satisfaction being part of scholar academic growth. Amazing colleagues and leadership team! High quality curricular materials and resources provided for all subject areas. Long hours and extended school year for teachers. High teacher turnover rate.,0.9788630604743958,0.8315094709396362,0.005523685831576586,0.6491188406944275,0.004522361792623997,0.0014297527959570289,0.023455295711755753,0.14314040541648865,0.0007072248263284564,-0.22507366177160293,2.055257739732042
College Achieve Public Schools,Education,Teacher,2,5.0,"May 15, 2023",Great place,Teacher,"Current employee, more than 3 years","Plainfield, NJ",positive,positive,positive,Consistent and hardworking team members,Long hours and short summers,Consistent and hardworking team members Long hours and short summers,0.9905787706375122,0.5371982455253601,0.04439500719308853,0.6965832114219666,0.0006943409098312259,3.683831891976297e-05,0.0032355710864067078,2.7014295483240858e-05,4.133798211114481e-05,-0.3444826836439461,1.8247672356665134
College Achieve Public Schools,Education,Teacher,2,3.0,"Oct 23, 2022",Good place to start,Teacher,"Current employee, more than 3 years","Plainfield, NJ",positive,positive,positive,"Professional development, students are fun","Revolving door of teachers and administrators, very limited ell and sped support, extended hours, a lot of meetings during prep, classroom technology becoming dated with projector","Professional development, students are fun Revolving door of teachers and administrators, very limited ell and sped support, extended hours, a lot of meetings during prep, classroom technology becoming dated with projector",0.5962461829185486,0.8494372367858887,0.0005202906904742122,0.3741024136543274,0.001244837767444551,0.7056550979614258,0.05824190005660057,0.9955945014953613,0.0007861671620048583,0.7231422048644163,1.5774588295607828
